date,item_id,item_name,quantity_sold,price,promotion,is_holiday,is_ramadan
2025-04-17,2,Beef Koshari,89,45,0,0,0
2025-04-18,2,Beef Koshari,111,45,0,0,0
2025-04-19,2,Beef Koshari,129,45,0,0,0
2025-04-20,2,Beef Koshari,93,45,1,0,0
2025-04-21,2,Beef Koshari,86,45,0,0,0
2025-04-22,2,Beef Koshari,91,45,0,0,0
2025-04-23,2,Beef Koshari,84,45,0,0,0
2025-04-24,2,Beef Koshari,76,45,0,0,0
2025-04-25,2,Beef Koshari,126,45,1,0,0
2025-04-26,2,Beef Koshari,104,45,0,0,0
2025-04-27,2,Beef Koshari,64,45,0,0,0
2025-04-28,2,Beef Koshari,91,45,0,0,0
2025-04-29,2,Beef Koshari,88,45,0,0,0
2025-04-30,2,Beef Koshari,92,45,0,0,0
2025-05-01,2,Beef Koshari,74,45,0,0,0
2025-05-02,2,Beef Koshari,97,45,0,0,0
2025-05-03,2,Beef Koshari,119,45,0,0,0
2025-05-04,2,Beef Koshari,88,45,0,0,0
2025-05-05,2,Beef Koshari,65,45,0,0,0
2025-05-06,2,Beef Koshari,76,45,0,0,0
2025-05-07,2,Beef Koshari,98,45,0,0,0
2025-05-08,2,Beef Koshari,90,45,0,0,0
2025-05-09,2,Beef Koshari,108,45,0,0,0
2025-05-10,2,Beef Koshari,95,45,0,0,0
2025-05-11,2,Beef Koshari,73,45,0,0,0
2025-05-12,2,Beef Koshari,109,45,1,0,0
2025-05-13,2,Beef Koshari,68,45,0,0,0
2025-05-14,2,Beef Koshari,132,45,1,0,0
2025-05-15,2,Beef Koshari,93,45,0,0,0
2025-05-16,2,Beef Koshari,95,45,0,0,0
2025-05-17,2,Beef Koshari,135,45,0,0,0
2025-05-18,2,Beef Koshari,77,45,0,0,0
2025-05-19,2,Beef Koshari,82,45,0,0,0
2025-05-20,2,Beef Koshari,77,45,0,0,0
2025-05-21,2,Beef Koshari,71,45,0,0,0
2025-05-22,2,Beef Koshari,109,45,1,0,0
2025-05-23,2,Beef Koshari,86,45,0,0,0
2025-05-24,2,Beef Koshari,105,45,0,0,0
2025-05-25,2,Beef Koshari,80,45,0,0,0
2025-05-26,2,Beef Koshari,83,45,0,0,0
2025-05-27,2,Beef Koshari,66,45,0,0,0
2025-05-28,2,Beef Koshari,66,45,0,0,0
2025-05-29,2,Beef Koshari,82,45,0,0,0
2025-05-30,2,Beef Koshari,93,45,0,0,0
2025-05-31,2,Beef Koshari,105,45,0,0,0
2025-06-01,2,Beef Koshari,92,45,0,0,0
2025-06-02,2,Beef Koshari,68,45,0,0,0
2025-06-03,2,Beef Koshari,71,45,0,0,0
2025-06-04,2,Beef Koshari,89,45,0,0,0
2025-06-05,2,Beef Koshari,62,45,0,0,0
2025-06-06,2,Beef Koshari,104,45,0,0,0
2025-06-07,2,Beef Koshari,137,45,0,0,0
2025-06-08,2,Beef Koshari,82,45,0,0,0
2025-06-09,2,Beef Koshari,87,45,0,0,0
2025-06-10,2,Beef Koshari,74,45,0,0,0
2025-06-11,2,Beef Koshari,93,45,1,0,0
2025-06-12,2,Beef Koshari,64,45,0,0,0
2025-06-13,2,Beef Koshari,109,45,0,0,0
2025-06-14,2,Beef Koshari,109,45,0,0,0
2025-06-15,2,Beef Koshari,94,45,0,0,0
2025-06-16,2,Beef Koshari,74,45,0,0,0
2025-06-17,2,Beef Koshari,80,45,0,0,0
2025-06-18,2,Beef Koshari,76,45,0,0,0
2025-06-19,2,Beef Koshari,66,45,0,0,0
2025-06-20,2,Beef Koshari,107,45,0,0,0
2025-06-21,2,Beef Koshari,117,45,0,0,0
2025-06-22,2,Beef Koshari,83,45,0,0,0
2025-06-23,2,Beef Koshari,70,45,0,0,0
2024-01-01,3,Falafel Sandwich,106,20,0,0,0
2024-01-02,3,Falafel Sandwich,78,20,0,0,0
2024-01-03,3,Falafel Sandwich,92,20,0,0,0
2024-01-04,3,Falafel Sandwich,77,20,0,0,0
2024-01-05,3,Falafel Sandwich,125,20,0,0,0
2024-01-06,3,Falafel Sandwich,107,20,0,0,0
2024-01-07,3,Falafel Sandwich,168,20,1,1,0
2024-01-08,3,Falafel Sandwich,92,20,0,0,0
2024-01-09,3,Falafel Sandwich,101,20,0,0,0
2024-01-10,3,Falafel Sandwich,80,20,0,0,0
2024-01-11,3,Falafel Sandwich,78,20,0,0,0
2024-01-12,3,Falafel Sandwich,102,20,0,0,0
2024-01-13,3,Falafel Sandwich,100,20,0,0,0
2024-01-14,3,Falafel Sandwich,76,20,0,0,0
2024-01-15,3,Falafel Sandwich,109,20,1,0,0
2024-01-16,3,Falafel Sandwich,129,20,1,0,0
2024-01-17,3,Falafel Sandwich,89,20,0,0,0
2024-01-18,3,Falafel Sandwich,91,20,0,0,0
2024-01-19,3,Falafel Sandwich,123,20,0,0,0
2024-01-20,3,Falafel Sandwich,130,20,0,0,0
2024-01-21,3,Falafel Sandwich,77,20,0,0,0
2024-01-22,3,Falafel Sandwich,87,20,0,0,0
2024-01-23,3,Falafel Sandwich,96,20,1,0,0
2024-01-24,3,Falafel Sandwich,96,20,1,0,0
2024-01-25,3,Falafel Sandwich,87,20,0,0,0
2024-01-26,3,Falafel Sandwich,114,20,0,0,0
2024-01-27,3,Falafel Sandwich,164,20,1,0,0
2024-01-28,3,Falafel Sandwich,93,20,0,0,0
2024-01-29,3,Falafel Sandwich,143,20,1,0,0
2024-01-30,3,Falafel Sandwich,87,20,0,0,0
2024-01-31,3,Falafel Sandwich,120,20,1,0,0
2024-02-01,3,Falafel Sandwich,80,20,0,0,0
2024-02-02,3,Falafel Sandwich,131,20,0,0,0
2024-02-03,3,Falafel Sandwich,110,20,0,0,0
2024-02-04,3,Falafel Sandwich,85,20,0,0,0
2024-02-05,3,Falafel Sandwich,95,20,0,0,0
2024-02-06,3,Falafel Sandwich,89,20,0,0,0
2024-02-07,3,Falafel Sandwich,89,20,0,0,0
2024-02-08,3,Falafel Sandwich,80,20,0,0,0
2024-02-09,3,Falafel Sandwich,125,20,0,0,0
2024-02-10,3,Falafel Sandwich,152,20,0,0,0
2024-02-11,3,Falafel Sandwich,76,20,0,0,0
2024-02-12,3,Falafel Sandwich,109,20,1,0,0
2024-02-13,3,Falafel Sandwich,98,20,0,0,0
2024-02-14,3,Falafel Sandwich,93,20,0,0,0
2024-02-15,3,Falafel Sandwich,105,20,0,0,0
2024-02-16,3,Falafel Sandwich,111,20,0,0,0
2024-02-17,3,Falafel Sandwich,135,20,0,0,0
2024-02-18,3,Falafel Sandwich,94,20,0,0,0
2024-02-19,3,Falafel Sandwich,113,20,1,0,0
2024-02-20,3,Falafel Sandwich,84,20,0,0,0
2024-02-21,3,Falafel Sandwich,92,20,0,0,0
2024-02-22,3,Falafel Sandwich,82,20,0,0,0
2024-02-23,3,Falafel Sandwich,141,20,0,0,0
2024-02-24,3,Falafel Sandwich,135,20,0,0,0
2024-02-25,3,Falafel Sandwich,87,20,0,0,0
2024-02-26,3,Falafel Sandwich,90,20,0,0,0
2024-02-27,3,Falafel Sandwich,103,20,0,0,0
2024-02-28,3,Falafel Sandwich,92,20,0,0,0
2024-02-29,3,Falafel Sandwich,115,20,0,0,0
2024-03-01,3,Falafel Sandwich,133,20,0,0,0
2024-03-02,3,Falafel Sandwich,113,20,0,0,0
2024-03-03,3,Falafel Sandwich,81,20,0,0,0
2024-03-04,3,Falafel Sandwich,105,20,0,0,0
2024-03-05,3,Falafel Sandwich,88,20,0,0,0
2024-03-06,3,Falafel Sandwich,95,20,0,0,0
2024-03-07,3,Falafel Sandwich,62,20,0,0,0
2024-03-08,3,Falafel Sandwich,127,20,0,0,0
2024-03-09,3,Falafel Sandwich,105,20,0,0,0
2024-03-10,3,Falafel Sandwich,109,20,1,0,0
2024-03-11,3,Falafel Sandwich,173,20,0,0,1
2024-03-12,3,Falafel Sandwich,145,20,0,0,1
2024-03-13,3,Falafel Sandwich,144,20,0,0,1
2024-03-14,3,Falafel Sandwich,189,20,0,0,1
2024-03-15,3,Falafel Sandwich,228,20,0,0,1
2024-03-16,3,Falafel Sandwich,244,20,0,0,1
2024-03-17,3,Falafel Sandwich,175,20,0,0,1
2024-03-18,3,Falafel Sandwich,167,20,0,0,1
2024-03-19,3,Falafel Sandwich,180,20,0,0,1
2024-03-20,3,Falafel Sandwich,138,20,0,0,1
2024-03-21,3,Falafel Sandwich,136,20,0,0,1
2024-03-22,3,Falafel Sandwich,239,20,1,0,1
2024-03-23,3,Falafel Sandwich,163,20,0,0,1
2024-03-24,3,Falafel Sandwich,155,20,0,0,1
2024-03-25,3,Falafel Sandwich,175,20,1,0,1
2024-03-26,3,Falafel Sandwich,185,20,1,0,1
2024-03-27,3,Falafel Sandwich,149,20,0,0,1
2024-03-28,3,Falafel Sandwich,105,20,0,0,1
2024-03-29,3,Falafel Sandwich,205,20,0,0,1
2024-03-30,3,Falafel Sandwich,207,20,0,0,1
2024-03-31,3,Falafel Sandwich,190,20,0,0,1
2024-04-01,3,Falafel Sandwich,157,20,0,0,1
2024-04-02,3,Falafel Sandwich,156,20,0,0,1
2024-04-03,3,Falafel Sandwich,182,20,0,0,1
2024-04-04,3,Falafel Sandwich,149,20,0,0,1
2024-04-05,3,Falafel Sandwich,212,20,0,0,1
2024-04-06,3,Falafel Sandwich,325,20,1,0,1
2024-04-07,3,Falafel Sandwich,140,20,0,0,1
2024-04-08,3,Falafel Sandwich,172,20,0,0,1
2024-04-09,3,Falafel Sandwich,129,20,0,0,1
2024-04-10,3,Falafel Sandwich,156,20,0,1,0
2024-04-11,3,Falafel Sandwich,104,20,0,0,0
2024-04-12,3,Falafel Sandwich,124,20,0,0,0
2024-04-13,3,Falafel Sandwich,127,20,0,0,0
2024-04-14,3,Falafel Sandwich,115,20,0,0,0
2024-04-15,3,Falafel Sandwich,95,20,0,0,0
2024-04-16,3,Falafel Sandwich,143,20,1,0,0
2024-04-17,3,Falafel Sandwich,135,20,1,0,0
2024-04-18,3,Falafel Sandwich,88,20,0,0,0
2024-04-19,3,Falafel Sandwich,120,20,0,0,0
2024-04-20,3,Falafel Sandwich,136,20,0,0,0
2024-04-21,3,Falafel Sandwich,112,20,0,0,0
2024-04-22,3,Falafel Sandwich,81,20,0,0,0
2024-04-23,3,Falafel Sandwich,114,20,0,0,0
2024-04-24,3,Falafel Sandwich,103,20,0,0,0
2024-04-25,3,Falafel Sandwich,93,20,0,0,0
2024-04-26,3,Falafel Sandwich,134,20,0,0,0
2024-04-27,3,Falafel Sandwich,194,20,1,0,0
2024-04-28,3,Falafel Sandwich,83,20,0,0,0
2024-04-29,3,Falafel Sandwich,94,20,0,0,0
2024-04-30,3,Falafel Sandwich,96,20,0,0,0
2024-05-01,3,Falafel Sandwich,77,20,0,0,0
2024-05-02,3,Falafel Sandwich,147,20,1,0,0
2024-05-03,3,Falafel Sandwich,119,20,0,0,0
2024-05-04,3,Falafel Sandwich,120,20,0,0,0
2024-05-05,3,Falafel Sandwich,94,20,0,0,0
2024-05-06,3,Falafel Sandwich,100,20,0,0,0
2024-05-07,3,Falafel Sandwich,99,20,0,0,0
2024-05-08,3,Falafel Sandwich,96,20,0,0,0
2024-05-09,3,Falafel Sandwich,99,20,0,0,0
2024-05-10,3,Falafel Sandwich,117,20,0,0,0
2024-05-11,3,Falafel Sandwich,130,20,0,0,0
2024-05-12,3,Falafel Sandwich,101,20,0,0,0
2024-05-13,3,Falafel Sandwich,88,20,0,0,0
2024-05-14,3,Falafel Sandwich,95,20,0,0,0
2024-05-15,3,Falafel Sandwich,101,20,0,0,0
2024-05-16,3,Falafel Sandwich,93,20,0,0,0
2024-05-17,3,Falafel Sandwich,108,20,0,0,0
2024-05-18,3,Falafel Sandwich,148,20,0,0,0
2024-05-19,3,Falafel Sandwich,107,20,0,0,0
2024-05-20,3,Falafel Sandwich,94,20,0,0,0
2024-05-21,3,Falafel Sandwich,156,20,1,0,0
2024-05-22,3,Falafel Sandwich,141,20,1,0,0
2024-05-23,3,Falafel Sandwich,91,20,0,0,0
2024-05-24,3,Falafel Sandwich,115,20,0,0,0
2024-05-25,3,Falafel Sandwich,109,20,0,0,0
2024-05-26,3,Falafel Sandwich,91,20,0,0,0
2024-05-27,3,Falafel Sandwich,116,20,1,0,0
2024-05-28,3,Falafel Sandwich,84,20,0,0,0
2024-05-29,3,Falafel Sandwich,96,20,0,0,0
2024-05-30,3,Falafel Sandwich,77,20,0,0,0
2024-05-31,3,Falafel Sandwich,101,20,0,0,0
2024-06-01,3,Falafel Sandwich,126,20,0,0,0
2024-06-02,3,Falafel Sandwich,98,20,0,0,0
2024-06-03,3,Falafel Sandwich,96,20,0,0,0
2024-06-04,3,Falafel Sandwich,74,20,0,0,0
2024-06-05,3,Falafel Sandwich,84,20,0,0,0
2024-06-06,3,Falafel Sandwich,85,20,0,0,0
2024-06-07,3,Falafel Sandwich,100,20,0,0,0
2024-06-08,3,Falafel Sandwich,173,20,1,0,0
2024-06-09,3,Falafel Sandwich,130,20,1,0,0
2024-06-10,3,Falafel Sandwich,89,20,0,0,0
2024-06-11,3,Falafel Sandwich,74,20,0,0,0
2024-06-12,3,Falafel Sandwich,112,20,0,0,0
2024-06-13,3,Falafel Sandwich,81,20,0,0,0
2024-06-14,3,Falafel Sandwich,135,20,0,0,0
2024-06-15,3,Falafel Sandwich,142,20,0,0,0
2024-06-16,3,Falafel Sandwich,128,20,0,1,0
2024-06-17,3,Falafel Sandwich,94,20,0,0,0
2024-06-18,3,Falafel Sandwich,75,20,0,0,0
2024-06-19,3,Falafel Sandwich,85,20,0,0,0
2024-06-20,3,Falafel Sandwich,131,20,1,0,0
2024-06-21,3,Falafel Sandwich,168,20,1,0,0
2024-06-22,3,Falafel Sandwich,130,20,0,0,0
2024-06-23,3,Falafel Sandwich,83,20,0,0,0
2024-06-24,3,Falafel Sandwich,98,20,0,0,0
2024-06-25,3,Falafel Sandwich,78,20,0,0,0
2024-06-26,3,Falafel Sandwich,92,20,0,0,0
2024-06-27,3,Falafel Sandwich,82,20,0,0,0
2024-06-28,3,Falafel Sandwich,132,20,1,0,0
2024-06-29,3,Falafel Sandwich,128,20,0,0,0
2024-06-30,3,Falafel Sandwich,84,20,1,0,0
2024-07-01,3,Falafel Sandwich,79,20,0,0,0
2024-07-02,3,Falafel Sandwich,76,20,0,0,0
2024-07-03,3,Falafel Sandwich,99,20,0,0,0
2024-07-04,3,Falafel Sandwich,95,20,0,0,0
2024-07-05,3,Falafel Sandwich,101,20,0,0,0
2024-07-06,3,Falafel Sandwich,99,20,0,0,0
2024-07-07,3,Falafel Sandwich,81,20,0,0,0
2024-07-08,3,Falafel Sandwich,74,20,0,0,0
2024-07-09,3,Falafel Sandwich,100,20,0,0,0
2024-07-10,3,Falafel Sandwich,68,20,0,0,0
2024-07-11,3,Falafel Sandwich,145,20,1,0,0
2024-07-12,3,Falafel Sandwich,120,20,0,0,0
2024-07-13,3,Falafel Sandwich,122,20,0,0,0
2024-07-14,3,Falafel Sandwich,120,20,1,0,0
2024-07-15,3,Falafel Sandwich,68,20,0,0,0
2024-07-16,3,Falafel Sandwich,92,20,0,0,0
2024-07-17,3,Falafel Sandwich,84,20,0,0,0
2024-07-18,3,Falafel Sandwich,74,20,0,0,0
2024-07-19,3,Falafel Sandwich,127,20,0,0,0
2024-07-20,3,Falafel Sandwich,126,20,0,0,0
2024-07-21,3,Falafel Sandwich,94,20,0,0,0
2024-07-22,3,Falafel Sandwich,92,20,0,0,0
2024-07-23,3,Falafel Sandwich,116,20,0,1,0
2024-07-24,3,Falafel Sandwich,88,20,0,0,0
2024-07-25,3,Falafel Sandwich,93,20,0,0,0
2024-07-26,3,Falafel Sandwich,124,20,0,0,0
2024-07-27,3,Falafel Sandwich,79,20,0,0,0
2024-07-28,3,Falafel Sandwich,81,20,0,0,0
2024-07-29,3,Falafel Sandwich,75,20,0,0,0
2024-07-30,3,Falafel Sandwich,134,20,1,0,0
2024-07-31,3,Falafel Sandwich,81,20,0,0,0
2024-08-01,3,Falafel Sandwich,86,20,0,0,0
2024-08-02,3,Falafel Sandwich,112,20,0,0,0
2024-08-03,3,Falafel Sandwich,127,20,0,0,0
2024-08-04,3,Falafel Sandwich,138,20,1,0,0
2024-08-05,3,Falafel Sandwich,81,20,0,0,0
2024-08-06,3,Falafel Sandwich,83,20,0,0,0
2024-08-07,3,Falafel Sandwich,94,20,0,0,0
2024-08-08,3,Falafel Sandwich,69,20,0,0,0
2024-08-09,3,Falafel Sandwich,95,20,0,0,0
2024-08-10,3,Falafel Sandwich,99,20,0,0,0
2024-08-11,3,Falafel Sandwich,87,20,0,0,0
2024-08-12,3,Falafel Sandwich,80,20,0,0,0
2024-08-13,3,Falafel Sandwich,73,20,0,0,0
2024-08-14,3,Falafel Sandwich,91,20,0,0,0
2024-08-15,3,Falafel Sandwich,65,20,0,0,0
2024-08-16,3,Falafel Sandwich,98,20,0,0,0
2024-08-17,3,Falafel Sandwich,105,20,0,0,0
2024-08-18,3,Falafel Sandwich,96,20,0,0,0
2024-08-19,3,Falafel Sandwich,73,20,0,0,0
2024-08-20,3,Falafel Sandwich,117,20,1,0,0
2024-08-21,3,Falafel Sandwich,77,20,0,0,0
2024-08-22,3,Falafel Sandwich,67,20,0,0,0
2024-08-23,3,Falafel Sandwich,112,20,0,0,0
2024-08-24,3,Falafel Sandwich,102,20,0,0,0
2024-08-25,3,Falafel Sandwich,73,20,0,0,0
2024-08-26,3,Falafel Sandwich,66,20,0,0,0
2024-08-27,3,Falafel Sandwich,79,20,0,0,0
2024-08-28,3,Falafel Sandwich,92,20,0,0,0
2024-08-29,3,Falafel Sandwich,72,20,0,0,0
2024-08-30,3,Falafel Sandwich,91,20,0,0,0
2024-08-31,3,Falafel Sandwich,84,20,0,0,0
2024-09-01,3,Falafel Sandwich,61,20,0,0,0
2024-09-02,3,Falafel Sandwich,76,20,0,0,0
2024-09-03,3,Falafel Sandwich,78,20,0,0,0
2024-09-04,3,Falafel Sandwich,113,20,1,0,0
2024-09-05,3,Falafel Sandwich,107,20,1,0,0
2024-09-06,3,Falafel Sandwich,106,20,0,0,0
2024-09-07,3,Falafel Sandwich,123,20,0,0,0
2024-09-08,3,Falafel Sandwich,88,20,0,0,0
2024-09-09,3,Falafel Sandwich,123,20,1,0,0
2024-09-10,3,Falafel Sandwich,86,20,0,0,0
2024-09-11,3,Falafel Sandwich,83,20,0,0,0
2024-09-12,3,Falafel Sandwich,63,20,0,0,0
2024-09-13,3,Falafel Sandwich,101,20,0,0,0
2024-09-14,3,Falafel Sandwich,107,20,0,0,0
2024-09-15,3,Falafel Sandwich,69,20,0,0,0
2024-09-16,3,Falafel Sandwich,129,20,1,0,0
2024-09-17,3,Falafel Sandwich,74,20,0,0,0
2024-09-18,3,Falafel Sandwich,62,20,0,0,0
2024-09-19,3,Falafel Sandwich,73,20,0,0,0
2024-09-20,3,Falafel Sandwich,109,20,0,0,0
2024-09-21,3,Falafel Sandwich,93,20,0,0,0
2024-09-22,3,Falafel Sandwich,75,20,0,0,0
2024-09-23,3,Falafel Sandwich,62,20,0,0,0
2024-09-24,3,Falafel Sandwich,72,20,0,0,0
2024-09-25,3,Falafel Sandwich,77,20,0,0,0
2024-09-26,3,Falafel Sandwich,76,20,0,0,0
2024-09-27,3,Falafel Sandwich,113,20,0,0,0
2024-09-28,3,Falafel Sandwich,91,20,0,0,0
2024-09-29,3,Falafel Sandwich,80,20,0,0,0
2024-09-30,3,Falafel Sandwich,115,20,1,0,0
2024-10-01,3,Falafel Sandwich,70,20,0,0,0
2024-10-02,3,Falafel Sandwich,69,20,0,0,0
2024-10-03,3,Falafel Sandwich,129,20,1,0,0
2024-10-04,3,Falafel Sandwich,100,20,0,0,0
2024-10-05,3,Falafel Sandwich,109,20,0,0,0
2024-10-06,3,Falafel Sandwich,81,20,0,0,0
2024-10-07,3,Falafel Sandwich,64,20,0,0,0
2024-10-08,3,Falafel Sandwich,79,20,0,0,0
2024-10-09,3,Falafel Sandwich,78,20,0,0,0
2024-10-10,3,Falafel Sandwich,130,20,1,0,0
2024-10-11,3,Falafel Sandwich,106,20,0,0,0
2024-10-12,3,Falafel Sandwich,114,20,0,0,0
2024-10-13,3,Falafel Sandwich,85,20,0,0,0
2024-10-14,3,Falafel Sandwich,75,20,0,0,0
2024-10-15,3,Falafel Sandwich,97,20,0,0,0
2024-10-16,3,Falafel Sandwich,71,20,0,0,0
2024-10-17,3,Falafel Sandwich,63,20,0,0,0
2024-10-18,3,Falafel Sandwich,79,20,0,0,0
2024-10-19,3,Falafel Sandwich,99,20,0,0,0
2024-10-20,3,Falafel Sandwich,86,20,1,0,0
2024-10-21,3,Falafel Sandwich,72,20,0,0,0
2024-10-22,3,Falafel Sandwich,78,20,0,0,0
2024-10-23,3,Falafel Sandwich,81,20,0,0,0
2024-10-24,3,Falafel Sandwich,75,20,0,0,0
2024-10-25,3,Falafel Sandwich,97,20,0,0,0
2024-10-26,3,Falafel Sandwich,100,20,0,0,0
2024-10-27,3,Falafel Sandwich,118,20,1,0,0
2024-10-28,3,Falafel Sandwich,69,20,0,0,0
2024-10-29,3,Falafel Sandwich,73,20,0,0,0
2024-10-30,3,Falafel Sandwich,82,20,0,0,0
2024-10-31,3,Falafel Sandwich,80,20,0,0,0
2024-11-01,3,Falafel Sandwich,86,20,0,0,0
2024-11-02,3,Falafel Sandwich,121,20,0,0,0
2024-11-03,3,Falafel Sandwich,75,20,0,0,0
2024-11-04,3,Falafel Sandwich,69,20,0,0,0
2024-11-05,3,Falafel Sandwich,67,20,0,0,0
2024-11-06,3,Falafel Sandwich,91,20,0,0,0
2024-11-07,3,Falafel Sandwich,60,20,0,0,0
2024-11-08,3,Falafel Sandwich,114,20,0,0,0
2024-11-09,3,Falafel Sandwich,120,20,0,0,0
2024-11-10,3,Falafel Sandwich,77,20,0,0,0
2024-11-11,3,Falafel Sandwich,97,20,0,0,0
2024-11-12,3,Falafel Sandwich,72,20,0,0,0
2024-11-13,3,Falafel Sandwich,87,20,0,0,0
2024-11-14,3,Falafel Sandwich,83,20,0,0,0
2024-11-15,3,Falafel Sandwich,134,20,0,0,0
2024-11-16,3,Falafel Sandwich,107,20,0,0,0
2024-11-17,3,Falafel Sandwich,87,20,0,0,0
2024-11-18,3,Falafel Sandwich,84,20,0,0,0
2024-11-19,3,Falafel Sandwich,68,20,0,0,0
2024-11-20,3,Falafel Sandwich,82,20,0,0,0
2024-11-21,3,Falafel Sandwich,77,20,0,0,0
2024-11-22,3,Falafel Sandwich,114,20,0,0,0
2024-11-23,3,Falafel Sandwich,119,20,0,0,0
2024-11-24,3,Falafel Sandwich,97,20,0,0,0
2024-11-25,3,Falafel Sandwich,61,20,0,0,0
2024-11-26,3,Falafel Sandwich,84,20,0,0,0
2024-11-27,3,Falafel Sandwich,71,20,0,0,0
2024-11-28,3,Falafel Sandwich,90,20,0,0,0
2024-11-29,3,Falafel Sandwich,145,20,0,0,0
2024-11-30,3,Falafel Sandwich,111,20,0,0,0
2024-12-01,3,Falafel Sandwich,77,20,0,0,0
2024-12-02,3,Falafel Sandwich,81,20,0,0,0
2024-12-03,3,Falafel Sandwich,73,20,0,0,0
2024-12-04,3,Falafel Sandwich,59,20,0,0,0
2024-12-05,3,Falafel Sandwich,125,20,1,0,0
2024-12-06,3,Falafel Sandwich,117,20,0,0,0
2024-12-07,3,Falafel Sandwich,107,20,0,0,0
2024-12-08,3,Falafel Sandwich,76,20,0,0,0
2024-12-09,3,Falafel Sandwich,135,20,1,0,0
2024-12-10,3,Falafel Sandwich,101,20,0,0,0
2024-12-11,3,Falafel Sandwich,89,20,0,0,0
2024-12-12,3,Falafel Sandwich,66,20,0,0,0
2024-12-13,3,Falafel Sandwich,117,20,0,0,0
2024-12-14,3,Falafel Sandwich,125,20,0,0,0
2024-12-15,3,Falafel Sandwich,86,20,0,0,0
2024-12-16,3,Falafel Sandwich,87,20,0,0,0
2024-12-17,3,Falafel Sandwich,82,20,0,0,0
2024-12-18,3,Falafel Sandwich,87,20,0,0,0
2024-12-19,3,Falafel Sandwich,100,20,0,0,0
2024-12-20,3,Falafel Sandwich,125,20,0,0,0
2024-12-21,3,Falafel Sandwich,160,20,1,0,0
2024-12-22,3,Falafel Sandwich,88,20,0,0,0
2024-12-23,3,Falafel Sandwich,106,20,0,0,0
2024-12-24,3,Falafel Sandwich,80,20,0,0,0
2024-12-25,3,Falafel Sandwich,84,20,0,0,0
2024-12-26,3,Falafel Sandwich,90,20,0,0,0
2024-12-27,3,Falafel Sandwich,116,20,0,0,0
2024-12-28,3,Falafel Sandwich,145,20,0,0,0
2024-12-29,3,Falafel Sandwich,145,20,1,0,0
2024-12-30,3,Falafel Sandwich,91,20,0,0,0
2024-12-31,3,Falafel Sandwich,164,20,1,0,0
2025-01-01,3,Falafel Sandwich,97,20,0,0,0
2025-01-02,3,Falafel Sandwich,156,20,1,0,0
2025-01-03,3,Falafel Sandwich,149,20,0,0,0
2025-01-04,3,Falafel Sandwich,134,20,0,0,0
2025-01-05,3,Falafel Sandwich,82,20,0,0,0
2025-01-06,3,Falafel Sandwich,96,20,0,0,0
2025-01-07,3,Falafel Sandwich,131,20,0,1,0
2025-01-08,3,Falafel Sandwich,102,20,0,0,0
2025-01-09,3,Falafel Sandwich,100,20,0,0,0
2025-01-10,3,Falafel Sandwich,133,20,0,0,0
2025-01-11,3,Falafel Sandwich,143,20,0,0,0
2025-01-12,3,Falafel Sandwich,100,20,0,0,0
2025-01-13,3,Falafel Sandwich,96,20,0,0,0
2025-01-14,3,Falafel Sandwich,83,20,0,0,0
2025-01-15,3,Falafel Sandwich,90,20,0,0,0
2025-01-16,3,Falafel Sandwich,86,20,0,0,0
2025-01-17,3,Falafel Sandwich,146,20,0,0,0
2025-01-18,3,Falafel Sandwich,131,20,0,0,0
2025-01-19,3,Falafel Sandwich,101,20,0,0,0
2025-01-20,3,Falafel Sandwich,93,20,0,0,0
2025-01-21,3,Falafel Sandwich,113,20,0,0,0
2025-01-22,3,Falafel Sandwich,107,20,0,0,0
2025-01-23,3,Falafel Sandwich,101,20,0,0,0
2025-01-24,3,Falafel Sandwich,134,20,0,0,0
2025-01-25,3,Falafel Sandwich,122,20,0,0,0
2025-01-26,3,Falafel Sandwich,93,20,0,0,0
2025-01-27,3,Falafel Sandwich,82,20,0,0,0
2025-01-28,3,Falafel Sandwich,109,20,0,0,0
2025-01-29,3,Falafel Sandwich,110,20,0,0,0
2025-01-30,3,Falafel Sandwich,111,20,0,0,0
2025-01-31,3,Falafel Sandwich,122,20,0,0,0
2025-02-01,3,Falafel Sandwich,162,20,0,0,0
2025-02-02,3,Falafel Sandwich,138,20,1,0,0
2025-02-03,3,Falafel Sandwich,109,20,0,0,0
2025-02-04,3,Falafel Sandwich,123,20,1,0,0
2025-02-05,3,Falafel Sandwich,118,20,0,0,0
2025-02-06,3,Falafel Sandwich,112,20,0,0,0
2025-02-07,3,Falafel Sandwich,135,20,0,0,0
2025-02-08,3,Falafel Sandwich,132,20,0,0,0
2025-02-09,3,Falafel Sandwich,112,20,0,0,0
2025-02-10,3,Falafel Sandwich,166,20,1,0,0
2025-02-11,3,Falafel Sandwich,94,20,0,0,0
2025-02-12,3,Falafel Sandwich,104,20,0,0,0
2025-02-13,3,Falafel Sandwich,99,20,0,0,0
2025-02-14,3,Falafel Sandwich,228,20,1,0,0
2025-02-15,3,Falafel Sandwich,132,20,0,0,0
2025-02-16,3,Falafel Sandwich,90,20,0,0,0
2025-02-17,3,Falafel Sandwich,160,20,1,0,0
2025-02-18,3,Falafel Sandwich,123,20,0,0,0
2025-02-19,3,Falafel Sandwich,160,20,1,0,0
2025-02-20,3,Falafel Sandwich,120,20,0,0,0
2025-02-21,3,Falafel Sandwich,179,20,0,0,0
